listing_id,title,description,price,bedrooms,bathrooms,property_type,address,city,latitude,longitude,posting_date,furnished,lease_term,deposit_amount,payment_method_text,contact_type
7851,Affordable Room,Ideal for students and professionals.,1743,4,2,house,663 Main St,Toronto,43.760543,-79.355953,2026-01-14,1,month-to-month,0,wire,owner
7852,Downtown Condo,Bright unit close to transit.,2196,4,2,apartment,809 Main St,Toronto,43.7458,-79.570285,2025-08-25,1,6 months,1500,cash,owner
7853,Affordable Room,Near subway and shopping.,1248,2,1,house,893 Main St,Toronto,43.635555,-79.38446,2025-11-19,0,6 months,1000,cash,agent
7854,Affordable Room,Near subway and shopping.,931,4,3,house,413 Main St,Toronto,43.679789,-79.554226,2025-11-14,0,1 year,500,cash,agent
7855,Downtown Condo,Ideal for students and professionals.,880,3,1,house,503 Main St,Toronto,43.714396,-79.420757,2025-11-22,1,month-to-month,0,cash,owner
7856,Beautiful Apartment for Rent,Bright unit close to transit.,1755,1,3,basement,764 Main St,Toronto,43.709463,-79.590612,2025-11-17,1,6 months,1500,gift card,owner
7857,Affordable Room,Ideal for students and professionals.,2966,3,3,basement,751 Main St,Toronto,43.662527,-79.400101,2026-01-14,0,6 months,0,gift card,owner
7858,Beautiful Apartment for Rent,Ideal for students and professionals.,3327,3,3,house,333 Main St,Toronto,43.658613,-79.446807,2026-01-15,0,month-to-month,1000,wire,agent
7859,Affordable Room,Ideal for students and professionals.,3485,3,1,basement,669 Main St,Toronto,43.724968,-79.463591,2025-12-30,1,month-to-month,500,cash,agent
7860,Beautiful Apartment for Rent,Ideal for students and professionals.,1328,0,2,house,251 Main St,Toronto,43.697391,-79.336455,2025-12-23,0,month-to-month,1500,wire,owner
7861,Affordable Room,Ideal for students and professionals.,3463,1,1,house,842 Main St,Toronto,43.709754,-79.230442,2026-01-14,1,month-to-month,1500,wire,agent
7862,Beautiful Apartment for Rent,Ideal for students and professionals.,1763,2,3,basement,270 Main St,Toronto,43.79661,-79.431513,2025-10-24,1,1 year,1500,e-transfer,agent
7863,Spacious Basement Unit,Ideal for students and professionals.,1770,2,3,basement,109 Main St,Toronto,43.632342,-79.356557,2025-09-25,0,month-to-month,1000,cash,agent
7864,Downtown Condo,"Recently renovated, quiet neighborhood.",2735,2,1,house,674 Main St,Toronto,43.794429,-79.336181,2026-01-08,0,month-to-month,1500,e-transfer,agent
7865,Spacious Basement Unit,Ideal for students and professionals.,1943,3,1,apartment,883 Main St,Toronto,43.679049,-79.2218,2025-11-25,0,1 year,500,e-transfer,agent
7866,Downtown Condo,Near subway and shopping.,2150,2,2,apartment,102 Main St,Toronto,43.641976,-79.550258,2025-12-01,1,6 months,0,gift card,agent
7867,Beautiful Apartment for Rent,Bright unit close to transit.,1884,4,2,basement,656 Main St,Toronto,43.767483,-79.439368,2025-10-30,1,6 months,500,e-transfer,agent
7868,Beautiful Apartment for Rent,Near subway and shopping.,1180,1,3,apartment,738 Main St,Toronto,43.765903,-79.502025,2025-12-02,1,1 year,500,gift card,agent
7869,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1246,4,3,basement,725 Main St,Toronto,43.72172,-79.53385,2025-09-24,0,month-to-month,0,e-transfer,agent
7870,Downtown Condo,Ideal for students and professionals.,859,2,1,house,647 Main St,Toronto,43.750371,-79.45223,2025-12-04,0,6 months,500,gift card,agent
7871,Downtown Condo,Bright unit close to transit.,3013,0,3,apartment,379 Main St,Toronto,43.721151,-79.481804,2025-09-23,1,1 year,1000,wire,owner
7872,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",914,1,3,apartment,836 Main St,Toronto,43.656715,-79.295212,2025-10-29,0,month-to-month,0,gift card,agent
7873,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",3274,4,2,house,95 Main St,Toronto,43.731125,-79.430758,2025-12-26,0,month-to-month,0,cash,agent
7874,Affordable Room,Bright unit close to transit.,1192,2,2,apartment,344 Main St,Toronto,43.719893,-79.597045,2025-08-25,0,1 year,0,gift card,owner
7875,Beautiful Apartment for Rent,Ideal for students and professionals.,2163,0,2,house,686 Main St,Toronto,43.620811,-79.286428,2025-09-10,1,1 year,1000,wire,owner
7876,Downtown Condo,Bright unit close to transit.,2848,3,2,basement,133 Main St,Toronto,43.693653,-79.531495,2026-01-21,0,month-to-month,1500,wire,agent
7877,Affordable Room,Ideal for students and professionals.,2239,0,1,basement,603 Main St,Toronto,43.790327,-79.537657,2025-08-18,1,month-to-month,1500,cash,agent
7878,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1965,2,1,apartment,680 Main St,Toronto,43.637727,-79.289062,2025-09-18,1,month-to-month,1000,gift card,agent
7879,Beautiful Apartment for Rent,Ideal for students and professionals.,2990,4,1,apartment,656 Main St,Toronto,43.735495,-79.472803,2025-09-13,1,6 months,1500,wire,owner
7880,Downtown Condo,"Recently renovated, quiet neighborhood.",1907,1,1,apartment,841 Main St,Toronto,43.642835,-79.543177,2025-09-21,0,1 year,1000,wire,agent
7881,Beautiful Apartment for Rent,Ideal for students and professionals.,3083,1,3,house,703 Main St,Toronto,43.641569,-79.390653,2025-12-25,0,6 months,500,cash,owner
7882,Spacious Basement Unit,Ideal for students and professionals.,2949,0,2,house,823 Main St,Toronto,43.679141,-79.591739,2026-01-17,1,1 year,0,wire,owner
7883,Affordable Room,Near subway and shopping.,920,3,1,house,174 Main St,Toronto,43.649361,-79.589505,2025-09-27,0,1 year,500,gift card,agent
7884,Spacious Basement Unit,Ideal for students and professionals.,2983,2,3,house,234 Main St,Toronto,43.613168,-79.422086,2025-09-05,1,6 months,500,cash,owner
7885,Spacious Basement Unit,Bright unit close to transit.,2125,0,2,basement,253 Main St,Toronto,43.744216,-79.200239,2025-09-02,0,1 year,1000,cash,agent
7886,Beautiful Apartment for Rent,Near subway and shopping.,1676,0,3,house,261 Main St,Toronto,43.766444,-79.263279,2025-11-25,0,1 year,1500,e-transfer,owner
7887,Beautiful Apartment for Rent,Near subway and shopping.,2508,3,3,apartment,808 Main St,Toronto,43.604453,-79.546698,2025-11-13,0,month-to-month,1500,wire,owner
7888,Affordable Room,Ideal for students and professionals.,1205,1,3,apartment,240 Main St,Toronto,43.760623,-79.313651,2025-09-11,0,month-to-month,0,wire,owner
7889,Affordable Room,Bright unit close to transit.,1428,3,1,apartment,659 Main St,Toronto,43.649653,-79.567258,2026-01-20,0,6 months,1500,e-transfer,agent
7890,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1064,3,2,apartment,215 Main St,Toronto,43.681076,-79.365477,2025-08-25,0,month-to-month,1000,wire,agent
7891,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1072,0,2,basement,784 Main St,Toronto,43.748615,-79.327811,2025-10-20,1,1 year,1000,cash,owner
7892,Spacious Basement Unit,Bright unit close to transit.,2226,2,2,house,632 Main St,Toronto,43.758551,-79.436694,2025-08-30,0,1 year,500,gift card,agent
7893,Spacious Basement Unit,Ideal for students and professionals.,2631,1,3,house,846 Main St,Toronto,43.66217,-79.212256,2025-08-22,0,month-to-month,1000,wire,owner
7894,Downtown Condo,Near subway and shopping.,1176,2,1,basement,544 Main St,Toronto,43.713492,-79.547319,2025-11-16,1,month-to-month,1500,e-transfer,agent
7895,Spacious Basement Unit,Near subway and shopping.,2921,1,1,house,281 Main St,Toronto,43.605236,-79.394677,2025-11-03,0,1 year,1500,e-transfer,agent
7896,Beautiful Apartment for Rent,Bright unit close to transit.,1859,1,1,house,345 Main St,Toronto,43.785111,-79.226039,2025-11-25,1,6 months,0,cash,owner
7897,Beautiful Apartment for Rent,Ideal for students and professionals.,2843,3,3,basement,470 Main St,Toronto,43.635371,-79.50485,2025-10-18,0,1 year,500,e-transfer,agent
7898,Spacious Basement Unit,Bright unit close to transit.,1149,4,2,basement,616 Main St,Toronto,43.655799,-79.468955,2025-11-19,0,6 months,1000,gift card,owner
7899,Downtown Condo,Ideal for students and professionals.,2111,3,1,basement,1 Main St,Toronto,43.643804,-79.58978,2025-10-16,0,6 months,1500,wire,owner
7900,Downtown Condo,"Recently renovated, quiet neighborhood.",956,1,1,house,314 Main St,Toronto,43.692729,-79.494968,2025-08-19,0,1 year,0,cash,owner
7901,Beautiful Apartment for Rent,Near subway and shopping.,2518,0,3,apartment,871 Main St,Toronto,43.632721,-79.498751,2026-01-02,1,6 months,0,gift card,agent
7902,Spacious Basement Unit,Bright unit close to transit.,2464,3,3,basement,743 Main St,Toronto,43.775607,-79.586642,2025-11-05,0,month-to-month,1000,cash,owner
7903,Spacious Basement Unit,Ideal for students and professionals.,838,0,1,apartment,320 Main St,Toronto,43.649118,-79.377976,2025-08-05,0,6 months,1000,e-transfer,owner
7904,Beautiful Apartment for Rent,Bright unit close to transit.,2625,4,2,apartment,579 Main St,Toronto,43.630869,-79.53838,2025-08-30,0,1 year,500,wire,agent
7905,Downtown Condo,Ideal for students and professionals.,1993,0,1,house,163 Main St,Toronto,43.677803,-79.46937,2025-08-29,1,6 months,0,gift card,owner
7906,Beautiful Apartment for Rent,Near subway and shopping.,1854,1,2,apartment,823 Main St,Toronto,43.787717,-79.282518,2025-10-04,1,month-to-month,1500,wire,agent
7907,Downtown Condo,"Recently renovated, quiet neighborhood.",1289,4,2,house,858 Main St,Toronto,43.707906,-79.303524,2025-10-20,0,1 year,0,cash,owner
7908,Downtown Condo,Bright unit close to transit.,1553,0,1,house,994 Main St,Toronto,43.731979,-79.260954,2026-01-09,0,month-to-month,1500,e-transfer,owner
7909,Beautiful Apartment for Rent,Ideal for students and professionals.,2791,3,1,house,357 Main St,Toronto,43.782589,-79.432223,2025-10-05,1,1 year,0,gift card,owner
7910,Downtown Condo,Ideal for students and professionals.,1939,2,2,basement,37 Main St,Toronto,43.725148,-79.393824,2025-11-28,0,1 year,0,wire,owner
7911,Spacious Basement Unit,Near subway and shopping.,1171,3,3,house,546 Main St,Toronto,43.65625,-79.205481,2025-11-10,1,6 months,1000,wire,agent
7912,Downtown Condo,Bright unit close to transit.,2343,0,1,apartment,753 Main St,Toronto,43.656739,-79.525282,2026-01-07,0,month-to-month,0,e-transfer,agent
7913,Affordable Room,Bright unit close to transit.,2615,1,3,apartment,456 Main St,Toronto,43.615704,-79.211848,2026-01-01,1,month-to-month,1000,gift card,agent
7914,Affordable Room,Bright unit close to transit.,1642,3,1,apartment,128 Main St,Toronto,43.694293,-79.245318,2026-01-02,1,1 year,1500,e-transfer,agent
7915,Affordable Room,Ideal for students and professionals.,2306,0,2,apartment,341 Main St,Toronto,43.749236,-79.22137,2026-01-26,1,month-to-month,0,gift card,agent
7916,Beautiful Apartment for Rent,Near subway and shopping.,2046,4,2,basement,607 Main St,Toronto,43.692364,-79.579861,2025-11-25,1,1 year,1000,e-transfer,owner
7917,Beautiful Apartment for Rent,Near subway and shopping.,2341,1,3,house,807 Main St,Toronto,43.605273,-79.51574,2025-11-28,0,month-to-month,0,wire,agent
7918,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1888,3,1,basement,219 Main St,Toronto,43.742315,-79.321323,2025-08-02,0,month-to-month,1000,wire,owner
7919,Affordable Room,Bright unit close to transit.,2732,0,2,house,710 Main St,Toronto,43.71917,-79.514001,2025-11-19,0,6 months,0,gift card,agent
7920,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1091,3,2,basement,700 Main St,Toronto,43.681082,-79.309607,2025-11-04,1,6 months,1000,cash,owner
7921,Affordable Room,Bright unit close to transit.,2990,4,2,house,394 Main St,Toronto,43.790295,-79.511627,2025-10-31,0,month-to-month,0,gift card,agent
7922,Spacious Basement Unit,Near subway and shopping.,2997,0,1,house,754 Main St,Toronto,43.790794,-79.495309,2025-08-19,0,month-to-month,500,wire,agent
7923,Spacious Basement Unit,Ideal for students and professionals.,851,1,1,apartment,987 Main St,Toronto,43.768863,-79.421651,2025-10-17,1,month-to-month,1500,wire,agent
7924,Spacious Basement Unit,Bright unit close to transit.,2425,3,1,apartment,34 Main St,Toronto,43.7737,-79.431595,2025-10-11,1,month-to-month,1500,e-transfer,owner
7925,Affordable Room,"Recently renovated, quiet neighborhood.",3426,3,3,apartment,348 Main St,Toronto,43.703939,-79.596903,2026-01-19,0,6 months,1000,gift card,agent
7926,Downtown Condo,Bright unit close to transit.,2982,4,2,basement,425 Main St,Toronto,43.740695,-79.583584,2025-08-19,1,1 year,1000,e-transfer,agent
7927,Affordable Room,Ideal for students and professionals.,2232,0,1,apartment,204 Main St,Toronto,43.661775,-79.313266,2026-01-16,1,month-to-month,1500,cash,owner
7928,Affordable Room,Near subway and shopping.,1947,0,2,apartment,293 Main St,Toronto,43.789101,-79.400956,2026-01-04,1,1 year,500,cash,owner
7929,Beautiful Apartment for Rent,Near subway and shopping.,1573,2,2,apartment,187 Main St,Toronto,43.614932,-79.224525,2025-12-14,0,6 months,500,gift card,owner
7930,Beautiful Apartment for Rent,Bright unit close to transit.,2983,2,3,apartment,990 Main St,Toronto,43.708531,-79.506181,2025-09-25,0,6 months,1000,cash,agent
7931,Beautiful Apartment for Rent,Near subway and shopping.,2084,1,2,apartment,227 Main St,Toronto,43.667414,-79.459933,2025-12-09,0,month-to-month,500,gift card,owner
7932,Affordable Room,Bright unit close to transit.,3030,2,3,apartment,512 Main St,Toronto,43.724696,-79.282152,2025-12-30,1,1 year,1500,gift card,owner
7933,Affordable Room,"Recently renovated, quiet neighborhood.",919,1,2,house,545 Main St,Toronto,43.607294,-79.418074,2025-09-07,1,1 year,1000,gift card,owner
7934,Downtown Condo,Ideal for students and professionals.,2351,2,2,house,899 Main St,Toronto,43.798078,-79.245071,2025-09-06,1,6 months,1000,gift card,agent
7935,Affordable Room,"Recently renovated, quiet neighborhood.",2317,1,1,basement,672 Main St,Toronto,43.797741,-79.214945,2025-11-19,1,6 months,1500,gift card,owner
7936,Downtown Condo,Ideal for students and professionals.,1156,4,3,apartment,488 Main St,Toronto,43.613451,-79.45644,2025-11-26,1,month-to-month,1500,e-transfer,agent
7937,Downtown Condo,Ideal for students and professionals.,2331,2,2,apartment,610 Main St,Toronto,43.694742,-79.363688,2025-12-16,1,1 year,1500,wire,owner
7938,Downtown Condo,Near subway and shopping.,1780,3,3,basement,642 Main St,Toronto,43.704579,-79.44972,2025-09-02,0,6 months,500,e-transfer,agent
7939,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",3002,0,1,basement,331 Main St,Toronto,43.632434,-79.215188,2025-12-03,1,6 months,500,e-transfer,owner
7940,Spacious Basement Unit,Near subway and shopping.,2039,3,3,house,702 Main St,Toronto,43.624669,-79.447339,2025-10-15,1,6 months,500,gift card,agent
7941,Spacious Basement Unit,Ideal for students and professionals.,2835,1,3,basement,879 Main St,Toronto,43.718342,-79.254712,2025-12-17,0,month-to-month,1500,wire,owner
7942,Beautiful Apartment for Rent,Ideal for students and professionals.,2333,2,2,basement,827 Main St,Toronto,43.63587,-79.234285,2025-10-27,0,1 year,1500,wire,agent
7943,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",2436,1,2,house,663 Main St,Toronto,43.784864,-79.463537,2025-12-11,1,month-to-month,1000,e-transfer,owner
7944,Downtown Condo,Ideal for students and professionals.,2805,3,1,house,312 Main St,Toronto,43.652428,-79.459799,2025-10-12,0,month-to-month,1500,gift card,owner
7945,Spacious Basement Unit,Bright unit close to transit.,2908,2,2,house,29 Main St,Toronto,43.715745,-79.360078,2025-09-25,1,month-to-month,500,gift card,owner
7946,Affordable Room,Bright unit close to transit.,1772,3,2,apartment,835 Main St,Toronto,43.71342,-79.256636,2025-12-19,0,month-to-month,1500,cash,agent
7947,Spacious Basement Unit,Near subway and shopping.,3208,2,1,basement,431 Main St,Toronto,43.639988,-79.304724,2025-08-14,0,month-to-month,500,gift card,agent
7948,Beautiful Apartment for Rent,Near subway and shopping.,2178,2,1,house,339 Main St,Toronto,43.770071,-79.451288,2025-12-29,1,1 year,1500,gift card,agent
7949,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1306,3,2,apartment,480 Main St,Toronto,43.76675,-79.378293,2026-01-19,1,month-to-month,0,e-transfer,agent
7950,Affordable Room,Ideal for students and professionals.,1179,0,1,basement,974 Main St,Toronto,43.752599,-79.586089,2026-01-26,0,month-to-month,500,gift card,owner
7951,Beautiful Apartment for Rent,Ideal for students and professionals.,1552,3,2,house,185 Main St,Toronto,43.713585,-79.332373,2025-11-22,0,1 year,1000,gift card,owner
7952,Affordable Room,Bright unit close to transit.,987,3,3,basement,159 Main St,Toronto,43.697939,-79.572313,2025-11-01,1,1 year,500,wire,owner
7953,Downtown Condo,"Recently renovated, quiet neighborhood.",1424,2,1,apartment,661 Main St,Toronto,43.666071,-79.594277,2025-08-11,0,1 year,1000,wire,owner
7954,Beautiful Apartment for Rent,Ideal for students and professionals.,2824,1,3,basement,609 Main St,Toronto,43.681376,-79.465278,2025-12-06,0,month-to-month,500,gift card,agent
7955,Downtown Condo,Bright unit close to transit.,2055,1,2,house,740 Main St,Toronto,43.765654,-79.367388,2026-01-01,1,1 year,0,gift card,agent
7956,Downtown Condo,Bright unit close to transit.,2823,1,1,basement,948 Main St,Toronto,43.787603,-79.424432,2026-01-16,0,6 months,500,e-transfer,owner
7957,Spacious Basement Unit,Ideal for students and professionals.,2952,1,2,house,777 Main St,Toronto,43.681397,-79.304859,2025-08-16,1,6 months,0,e-transfer,owner
7958,Spacious Basement Unit,Bright unit close to transit.,1124,3,2,house,201 Main St,Toronto,43.793028,-79.396513,2025-08-30,0,6 months,0,e-transfer,agent
7959,Downtown Condo,"Recently renovated, quiet neighborhood.",3031,3,3,apartment,997 Main St,Toronto,43.645714,-79.484442,2025-08-26,1,month-to-month,0,cash,agent
7960,Affordable Room,"Recently renovated, quiet neighborhood.",1085,0,2,basement,311 Main St,Toronto,43.689359,-79.275837,2025-08-23,0,month-to-month,1000,wire,owner
7961,Spacious Basement Unit,Ideal for students and professionals.,3349,0,3,apartment,869 Main St,Toronto,43.786511,-79.506821,2026-01-23,0,month-to-month,0,e-transfer,owner
7962,Affordable Room,Bright unit close to transit.,2241,2,3,apartment,687 Main St,Toronto,43.762247,-79.429649,2025-12-10,0,month-to-month,0,wire,agent
