id,label,message
5507,scam,Kindly provide your full name and send payment today.
5508,scam,No viewing needed. First month and deposit required now.
5509,scam,Many people interested. First person to send deposit gets it.
5510,scam,Owner is traveling. Keys will be mailed after deposit.
5511,scam,Please reply with your email so I can send payment instructions.
5512,scam,Owner is traveling. Keys will be mailed after deposit.
5513,scam,Many people interested. First person to send deposit gets it.
5514,scam,Great price for downtown Toronto condo. Send payment to hold.
5515,scam,No credit check. Just send deposit and move in.
5516,scam,No credit check. Just send deposit and move in.
5517,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5518,scam,No viewing needed. First month and deposit required now.
5519,scam,Unit is available immediately. Deposit required before viewing.
5520,scam,Many people interested. First person to send deposit gets it.
5521,scam,Unit is available immediately. Deposit required before viewing.
5522,scam,Unit is available immediately. Deposit required before viewing.
5523,scam,Many people interested. First person to send deposit gets it.
5524,scam,Owner is traveling. Keys will be mailed after deposit.
5525,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5526,scam,Many people interested. First person to send deposit gets it.
5527,scam,No viewing needed. First month and deposit required now.
5528,scam,Please reply with your email so I can send payment instructions.
5529,scam,No credit check. Just send deposit and move in.
5530,scam,Great price for downtown Toronto condo. Send payment to hold.
5531,scam,Kindly provide your full name and send payment today.
5532,scam,Great price for downtown Toronto condo. Send payment to hold.
5533,scam,Kindly provide your full name and send payment today.
5534,scam,Kindly provide your full name and send payment today.
5535,scam,No credit check. Just send deposit and move in.
5536,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5537,scam,No credit check. Just send deposit and move in.
5538,scam,No credit check. Just send deposit and move in.
5539,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5540,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5541,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5542,scam,Unit is available immediately. Deposit required before viewing.
5543,scam,No credit check. Just send deposit and move in.
5544,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5545,scam,No credit check. Just send deposit and move in.
5546,scam,Owner is traveling. Keys will be mailed after deposit.
5547,scam,No viewing needed. First month and deposit required now.
5548,scam,No viewing needed. First month and deposit required now.
5549,scam,No credit check. Just send deposit and move in.
5550,scam,Kindly provide your full name and send payment today.
5551,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5552,scam,Owner is traveling. Keys will be mailed after deposit.
5553,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5554,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5555,scam,Great price for downtown Toronto condo. Send payment to hold.
5556,scam,No credit check. Just send deposit and move in.
5557,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5558,scam,No credit check. Just send deposit and move in.
5559,scam,No credit check. Just send deposit and move in.
5560,scam,Unit is available immediately. Deposit required before viewing.
5561,scam,Unit is available immediately. Deposit required before viewing.
5562,scam,Please reply with your email so I can send payment instructions.
5563,scam,No credit check. Just send deposit and move in.
5564,scam,Many people interested. First person to send deposit gets it.
5565,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5566,scam,Unit is available immediately. Deposit required before viewing.
5567,scam,Unit is available immediately. Deposit required before viewing.
5568,scam,Please reply with your email so I can send payment instructions.
5569,scam,Owner is traveling. Keys will be mailed after deposit.
5570,scam,Owner is traveling. Keys will be mailed after deposit.
5571,scam,Please reply with your email so I can send payment instructions.
5572,scam,Kindly provide your full name and send payment today.
5573,scam,Please reply with your email so I can send payment instructions.
5574,scam,Unit is available immediately. Deposit required before viewing.
5575,scam,Many people interested. First person to send deposit gets it.
5576,scam,Great price for downtown Toronto condo. Send payment to hold.
5577,scam,Please reply with your email so I can send payment instructions.
5578,scam,Unit is available immediately. Deposit required before viewing.
5579,scam,Kindly provide your full name and send payment today.
5580,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5581,scam,No credit check. Just send deposit and move in.
5582,scam,Great price for downtown Toronto condo. Send payment to hold.
5583,scam,Please reply with your email so I can send payment instructions.
5584,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5585,scam,Kindly provide your full name and send payment today.
5586,scam,Many people interested. First person to send deposit gets it.
5587,scam,No viewing needed. First month and deposit required now.
5588,scam,No credit check. Just send deposit and move in.
5589,scam,Many people interested. First person to send deposit gets it.
5590,scam,Owner is traveling. Keys will be mailed after deposit.
5591,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
5592,scam,Unit is available immediately. Deposit required before viewing.
5593,scam,Unit is available immediately. Deposit required before viewing.
5594,scam,Many people interested. First person to send deposit gets it.
5595,scam,Owner is traveling. Keys will be mailed after deposit.
5596,scam,I am currently out of the country. You can reserve the unit by e-transfer.
5597,scam,Please reply with your email so I can send payment instructions.
