id,label,scam_type,message
5300,scam,deposit_request,Deposit required before any viewing.
5301,scam,broken_english,You send money and get key later.
5302,scam,deposit_request,Pay holding fee immediately.
5303,scam,broken_english,You trust me.
5304,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5305,scam,fake_company,Third-party escrow company involved.
5306,scam,wire_transfer,International transfer accepted.
5307,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5308,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
5309,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
5310,scam,urgency_pressure,"Many people interested, act fast."
5311,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
5312,scam,broken_english,Apartment very good and cheap.
5313,scam,wire_transfer,Crypto payment accepted.
5314,scam,no_viewing,"Trust the photos, no tour required."
5315,scam,wire_transfer,Crypto payment accepted.
5316,scam,fake_company,Third-party escrow company involved.
5317,scam,gift_card_payment,Amazon gift card accepted.
5318,scam,broken_english,I owner of apartment and want rent fast.
5319,scam,deposit_request,Unit will be held only after deposit is received.
5320,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
5321,scam,wire_transfer,Send money by MoneyGram.
5322,scam,wire_transfer,Crypto payment accepted.
5323,scam,personal_info_harvest,Send photo of your driver license.
5324,scam,personal_info_harvest,Submit personal info now.
5325,scam,personal_info_harvest,Need your full details before viewing.
5326,scam,gift_card_payment,Amazon gift card accepted.
5327,scam,broken_english,You send money and get key later.
5328,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
5329,scam,no_viewing,You can move in without visiting.
5330,scam,urgency_pressure,Last chance to secure.
5331,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
5332,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
5333,scam,unrealistic_price,Below market price for fast deal.
5334,scam,wire_transfer,International transfer accepted.
5335,scam,wire_transfer,Wire transfer preferred.
5336,scam,urgency_pressure,"Many people interested, act fast."
5337,scam,urgency_pressure,Only serious renters reply.
5338,scam,unrealistic_price,Below market price for fast deal.
5339,scam,deposit_request,Pay holding fee immediately.
5340,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5341,scam,fake_company,Third-party escrow company involved.
5342,scam,deposit_request,Unit will be held only after deposit is received.
5343,scam,broken_english,I owner of apartment and want rent fast.
5344,scam,gift_card_payment,Amazon gift card accepted.
5345,scam,fake_company,Our company handles everything remotely.
5346,scam,wire_transfer,Pay by Western Union.
5347,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
5348,scam,broken_english,You trust me.
5349,scam,fake_company,Third-party escrow company involved.
5350,scam,deposit_request,Please send the deposit today to secure the apartment.
5351,scam,urgency_pressure,First come first serve.
5352,scam,broken_english,I owner of apartment and want rent fast.
5353,scam,urgency_pressure,"Many people interested, act fast."
5354,scam,out_of_country_landlord,I moved overseas but the apartment is available.
5355,scam,urgency_pressure,This will be gone today.
5356,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
5357,scam,wire_transfer,Wire transfer preferred.
5358,scam,gift_card_payment,Steam gift card for deposit.
5359,scam,fake_company,Our company handles everything remotely.
5360,scam,deposit_request,Please send the deposit today to secure the apartment.
5361,scam,unrealistic_price,Below market price for fast deal.
5362,scam,urgency_pressure,This will be gone today.
5363,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
5364,scam,wire_transfer,Crypto payment accepted.
5365,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
5366,scam,no_viewing,You can move in without visiting.
5367,scam,unrealistic_price,Luxury condo downtown for $700/month.
5368,scam,personal_info_harvest,Send copy of ID and SIN.
5369,scam,no_viewing,You can move in without visiting.
5370,scam,gift_card_payment,Send prepaid card numbers.
5371,scam,fake_company,Third-party escrow company involved.
5372,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
5373,scam,broken_english,Good chance for you.
5374,scam,urgency_pressure,First come first serve.
5375,scam,fake_company,Our company handles everything remotely.
5376,scam,personal_info_harvest,Provide passport and banking info.
5377,scam,deposit_request,Unit will be held only after deposit is received.
5378,scam,personal_info_harvest,Send copy of ID and SIN.
5379,scam,urgency_pressure,Only serious renters reply.
5380,scam,gift_card_payment,Send prepaid card numbers.
5381,scam,no_viewing,"No need to see the place, pictures are enough."
5382,scam,unrealistic_price,Very low price if you act today.
5383,scam,gift_card_payment,Payment via gift cards only.
5384,scam,no_viewing,"Trust the photos, no tour required."
5385,scam,wire_transfer,Wire transfer preferred.
5386,scam,deposit_request,Pay holding fee immediately.
5387,scam,deposit_request,Please send the deposit today to secure the apartment.
5388,scam,broken_english,I owner of apartment and want rent fast.
5389,scam,urgency_pressure,First come first serve.
5390,scam,urgency_pressure,First come first serve.
5391,scam,no_viewing,"No need to see the place, pictures are enough."
5392,scam,fake_company,Our company handles everything remotely.
5393,scam,out_of_country_landlord,I moved overseas but the apartment is available.
5394,scam,gift_card_payment,Payment via gift cards only.
5395,scam,gift_card_payment,Payment via gift cards only.
5396,scam,wire_transfer,Crypto payment accepted.
5397,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
5398,scam,personal_info_harvest,Send photo of your driver license.
5399,scam,no_viewing,"Viewing is not necessary, unit is ready."
5400,scam,unrealistic_price,Luxury condo downtown for $700/month.
5401,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
5402,scam,broken_english,I owner of apartment and want rent fast.
5403,scam,gift_card_payment,Send prepaid card numbers.
5404,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
5405,scam,urgency_pressure,This will be gone today.
5406,scam,broken_english,You trust me.
5407,scam,gift_card_payment,Steam gift card for deposit.
5408,scam,urgency_pressure,"Many people interested, act fast."
5409,scam,deposit_request,Pay holding fee immediately.
5410,scam,unrealistic_price,Luxury condo downtown for $700/month.
5411,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5412,scam,fake_company,We are certified rental agents.
5413,scam,fake_company,Our company handles everything remotely.
5414,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
5415,scam,fake_company,Corporate leasing office.
5416,scam,no_viewing,"Viewing is not necessary, unit is ready."
5417,scam,fake_company,Third-party escrow company involved.
5418,scam,broken_english,I owner of apartment and want rent fast.
5419,scam,wire_transfer,Wire transfer preferred.
5420,scam,urgency_pressure,"Many people interested, act fast."
5421,scam,unrealistic_price,Very low price if you act today.
5422,scam,urgency_pressure,This will be gone today.
5423,scam,gift_card_payment,Buy Apple gift cards and send codes.
5424,scam,deposit_request,Please send the deposit today to secure the apartment.
5425,scam,wire_transfer,International transfer accepted.
5426,scam,urgency_pressure,Only serious renters reply.
5427,scam,fake_company,We represent the landlord.
5428,scam,unrealistic_price,Luxury condo downtown for $700/month.
5429,scam,wire_transfer,Wire transfer preferred.
5430,scam,urgency_pressure,"Many people interested, act fast."
5431,scam,unrealistic_price,Cheap rent because I want quick tenant.
5432,scam,unrealistic_price,Below market price for fast deal.
5433,scam,fake_company,We represent the landlord.
5434,scam,deposit_request,Please send the deposit today to secure the apartment.
5435,scam,no_viewing,You can move in without visiting.
5436,scam,broken_english,Apartment very good and cheap.
5437,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5438,scam,unrealistic_price,Very low price if you act today.
5439,scam,urgency_pressure,Only serious renters reply.
5440,scam,wire_transfer,Pay by Western Union.
5441,scam,urgency_pressure,First come first serve.
5442,scam,wire_transfer,International transfer accepted.
5443,scam,wire_transfer,Send money by MoneyGram.
5444,scam,deposit_request,Deposit required before any viewing.
5445,scam,broken_english,Apartment very good and cheap.
5446,scam,deposit_request,Deposit required before any viewing.
5447,scam,urgency_pressure,First come first serve.
5448,scam,deposit_request,Please send the deposit today to secure the apartment.
5449,scam,gift_card_payment,Amazon gift card accepted.
5450,scam,personal_info_harvest,Need your full details before viewing.
5451,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5452,scam,no_viewing,"No need to see the place, pictures are enough."
5453,scam,personal_info_harvest,Provide passport and banking info.
5454,scam,personal_info_harvest,Need your full details before viewing.
5455,scam,deposit_request,Pay holding fee immediately.
5456,scam,gift_card_payment,Payment via gift cards only.
5457,scam,deposit_request,Pay holding fee immediately.
5458,scam,urgency_pressure,First come first serve.
5459,scam,personal_info_harvest,Need your full details before viewing.
5460,scam,broken_english,You trust me.
5461,scam,wire_transfer,Crypto payment accepted.
5462,scam,urgency_pressure,This will be gone today.
5463,scam,gift_card_payment,Buy Apple gift cards and send codes.
5464,scam,fake_company,We are certified rental agents.
5465,scam,gift_card_payment,Buy Apple gift cards and send codes.
5466,scam,urgency_pressure,This will be gone today.
5467,scam,no_viewing,"No need to see the place, pictures are enough."
5468,scam,personal_info_harvest,Send copy of ID and SIN.
5469,scam,deposit_request,Deposit required before any viewing.
5470,scam,urgency_pressure,"Many people interested, act fast."
5471,scam,fake_company,Third-party escrow company involved.
5472,scam,broken_english,You send money and get key later.
5473,scam,unrealistic_price,Cheap rent because I want quick tenant.
5474,scam,deposit_request,Please send the deposit today to secure the apartment.
5475,scam,personal_info_harvest,Send photo of your driver license.
5476,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
5477,scam,gift_card_payment,Buy Apple gift cards and send codes.
5478,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
5479,scam,wire_transfer,Wire transfer preferred.
5480,scam,wire_transfer,Pay by Western Union.
5481,scam,no_viewing,"No need to see the place, pictures are enough."
5482,scam,no_viewing,"No need to see the place, pictures are enough."
5483,scam,no_viewing,"Viewing is not necessary, unit is ready."
5484,scam,wire_transfer,Crypto payment accepted.
5485,scam,gift_card_payment,Steam gift card for deposit.
5486,scam,urgency_pressure,First come first serve.
